No;DATE;PM10;MPM10;NO;MNO;NO2;MNO2;NOX;MNOX;GRAD;MGRAD;TempAir;MTEMP;HUMAIR;MHUM;FF;MFF;DD;MDD;RAIN;MRAIN;SCODE
2490;27/10/2018;67.02;  ;3.88;  ;33.11;  ;19.02;  ;85.95;  ;28.74;  ;76.84;  ;0.59;  ;218.18;  ;0;  ;HIJPR
2491;28/10/2018;43.49;  ;3.74;  ;25.21;  ;15.06;  ;150.35;  ;29.01;  ;69.57;  ;0.82;  ;229.62;  ;0;  ;HIJPR
2492;29/10/2018;36.06;  ;3.34;  ;25.15;  ;14.74;  ;152.71;  ;28.47;  ;68.84;  ;0.72;  ;233.01;  ;0.02;  ;HIJPR
2493;30/10/2018;49.75;  ;6.38;  ;34.89;  ;21.75;  ;89.41;  ;28.56;  ;76.93;  ;0.7;  ;193.51;  ;0.02;  ;HIJPR
2494;31/10/2018;65.7;  ;2.13;  ;30.55;  ;16.46;  ;163.23;  ;29.78;  ;65.36;  ;0.56;  ;157.06;  ;0;  ;HIJPR
2495;01/11/2018;87;  ;6.58;  ;38.35;  ;23.58;  ;136.07;  ;30.12;  ;64.54;  ;0.7;  ;213.63;  ;0;  ;HIJPR
2496;02/11/2018;56.86;  ;3.67;  ;33.85;  ;19.22;  ;115.87;  ;28.9;  ;72.68;  ;0.46;  ;90.5;  ;0.01;  ;HIJPR
2497;03/11/2018;98.5;  ;17.57;  ;59.63;  ;42.14;  ;99.5;  ;28.94;  ;70.94;  ;0.63;  ;164.83;  ;0.01;  ;HIJPR
2498;04/11/2018;52.52;  ;6.87;  ;41.25;  ;25.21;  ;109.67;  ;29.35;  ;71.95;  ;0.74;  ;233.79;  ;0;  ;HIJPR
2499;05/11/2018;53.53;  ;5.64;  ;43.11;  ;25.2;  ;84.81;  ;29.54;  ;74.14;  ;0.64;  ;241.11;  ;0;  ;HIJPR
2500;06/11/2018;68.31;  ;7.54;  ;56.58;  ;33.17;  ;133.15;  ;29.7;  ;68.11;  ;0.75;  ;193.69;  ;0;  ;HIJPR
2501;07/11/2018;58;  ;17.54;  ;76.31;  ;50.24;  ;87.77;  ;29.2;  ;71.49;  ;0.7;  ;218.7;  ;0;  ;HIJPR
2502;08/11/2018;75.11;  ;15.99;  ;52.19;  ;37.34;  ;55.93;  ;28.33;  ;80.77;  ;0.41;  ;183.22;  ;0;  ;HIJPR
2503;09/11/2018;74.84;  ;16.23;  ;66.52;  ;44.5;  ;---;4)A);---;4)A);---;4)A);0.47;  ;223.91;  ;---;4)A);HIJPR
2504;10/11/2018;76.44;  ;13.25;  ;56.16;  ;37.23;  ;1.61;  ;28.31;  ;74.51;  ;0.56;  ;175.63;  ;0;  ;HIJPR
2505;11/11/2018;75.67;  ;10.7;  ;49.22;  ;31.95;  ;92.86;  ;28.47;  ;75.61;  ;0.66;  ;190.04;  ;0;  ;HIJPR
2506;12/11/2018;55.67;  ;7.67;  ;59.11;  ;34.5;  ;123.68;  ;29.21;  ;71.8;  ;0.61;  ;217.9;  ;0;  ;HIJPR
2507;13/11/2018;59.29;  ;7.96;  ;58.85;  ;34.29;  ;103.55;  ;29.39;  ;67.64;  ;0.72;  ;214.15;  ;0;  ;HIJPR
2508;14/11/2018;30.97;  ;6.47;  ;23.01;  ;16.07;  ;124.61;  ;29.95;  ;60.59;  ;1.19;  ;191.99;  ;0;  ;HIJPR
2509;15/11/2018;30.54;  ;9.09;  ;29.58;  ;21.19;  ;151.94;  ;30.73;  ;56.09;  ;0.91;  ;184.87;  ;0;  ;HIJPR
2510;16/11/2018;69.59;  ;15.54;  ;45.42;  ;33.71;  ;151.17;  ;31.07;  ;59.42;  ;0.76;  ;205.74;  ;0;  ;HIJPR
2511;17/11/2018;76.55;  ;10.93;  ;44.68;  ;30.06;  ;135.27;  ;30.84;  ;59.07;  ;0.73;  ;201.22;  ;0;  ;HIJPR
2512;18/11/2018;61.04;  ;3.96;  ;26.87;  ;15.96;  ;74.48;  ;29.96;  ;62.88;  ;0.57;  ;188.33;  ;0;  ;HIJPR
2513;19/11/2018;73.2;  ;14.73;  ;48.76;  ;34.73;  ;140.76;  ;29.57;  ;67.91;  ;0.63;  ;190.2;  ;0;  ;HIJPR
2514;20/11/2018;50.28;  ;5.58;  ;45.72;  ;26.42;  ;133.25;  ;29.91;  ;64.58;  ;0.74;  ;241.41;  ;0;  ;HIJPR
2515;21/11/2018;92.77;  ;12.35;  ;73.81;  ;45.15;  ;116.05;  ;29.56;  ;67;  ;0.63;  ;203.47;  ;0;  ;HIJPR
2516;22/11/2018;62.06;  ;11.4;  ;53.95;  ;34.77;  ;91.07;  ;28.69;  ;71.42;  ;0.57;  ;183.09;  ;0.19;  ;HIJPR
2517;23/11/2018;89.5;  ;26.49;  ;68.03;  ;52.89;  ;112.29;  ;27.94;  ;76.07;  ;0.56;  ;211.66;  ;0.08;  ;HIJPR
2518;24/11/2018;62.24;  ;9.76;  ;39;  ;26.27;  ;106.11;  ;28.46;  ;77.87;  ;0.82;  ;215.09;  ;0.01;  ;HIJPR
2519;25/11/2018;62.16;  ;9.61;  ;52.71;  ;32.83;  ;107.88;  ;28.52;  ;75.75;  ;0.55;  ;225.53;  ;0.01;  ;HIJPR
2520;26/11/2018;93.14;  ;25.35;  ;60.21;  ;48.23;  ;46.67;  ;26.81;  ;83.01;  ;0.33;  ;137.23;  ;0.81;  ;HIJPR
2521;27/11/2018;54.69;  ;21.31;  ;52.87;  ;41.65;  ;101.62;  ;27.66;  ;69.16;  ;0.64;  ;198.06;  ;0.14;  ;HIJPR
2522;28/11/2018;73.55;  ;9.42;  ;40.58;  ;26.79;  ;99.28;  ;28.85;  ;72.28;  ;0.35;  ;93.22;  ;0;  ;HIJPR
2523;29/11/2018;64.67;  ;12.66;  ;52.72;  ;35.13;  ;44.68;  ;27.75;  ;85.69;  ;0.64;  ;193.96;  ;0.36;  ;HIJPR
2524;30/11/2018;61.34;  ;7.1;  ;51.44;  ;30.34;  ;82.63;  ;27.9;  ;77.41;  ;0.48;  ;186.13;  ;0.04;  ;HIJPR
2525;01/12/2018;71.16;  ;15.19;  ;58.01;  ;39.57;  ;63.91;  ;28.6;  ;80.4;  ;0.46;  ;184.97;  ;0;  ;HIJPR
2526;02/12/2018;82.78;  ;6.78;  ;42.78;  ;25.88;  ;87.52;  ;29.27;  ;73.45;  ;0.71;  ;205.81;  ;0;  ;HIJPR
2527;03/12/2018;88.32;  ;22.39;  ;81.49;  ;56.38;  ;45;  ;27.15;  ;83.22;  ;0.33;  ;184.73;  ;1.35;  ;HIJPR
2528;04/12/2018;68.59;  ;23.78;  ;68;  ;50.85;  ;88.86;  ;27.42;  ;85.99;  ;0.57;  ;212.55;  ;0;  ;HIJPR
2529;05/12/2018;68.51;  ;30.03;  ;46.65;  ;45.12;  ;90.18;  ;28.43;  ;82.81;  ;0.54;  ;167.75;  ;0;  ;HIJPR
2530;06/12/2018;74.36;  ;15.64;  ;48.9;  ;35.48;  ;118.31;  ;28.25;  ;81.34;  ;0.64;  ;174.65;  ;0.02;  ;HIJPR
2531;07/12/2018;66.43;  ;18.56;  ;51.71;  ;39.02;  ;111.5;  ;29.1;  ;75.05;  ;0.74;  ;225.05;  ;0;  ;HIJPR
2532;08/12/2018;67.02;  ;14.89;  ;74.04;  ;47.16;  ;103.09;  ;29.67;  ;71.82;  ;0.66;  ;214.41;  ;0;  ;HIJPR
2533;09/12/2018;68.83;  ;4.97;  ;38.38;  ;22.39;  ;80.86;  ;29.29;  ;73.34;  ;0.46;  ;180.91;  ;0;  ;HIJPR
2534;10/12/2018;87.66;  ;17.23;  ;87.49;  ;55.45;  ;72.4;  ;29.25;  ;76.57;  ;0.48;  ;182.96;  ;0;  ;HIJPR
2535;11/12/2018;88.4;  ;17.71;  ;65.89;  ;45.29;  ;115.73;  ;29.49;  ;72.27;  ;0.69;  ;201.54;  ;0;  ;HIJPR
2536;12/12/2018;64.88;  ;9.61;  ;57.55;  ;35.19;  ;46.67;  ;28.11;  ;80.62;  ;0.7;  ;201.28;  ;0.01;  ;HIJPR
2537;13/12/2018;43.86;  ;15.48;  ;53.94;  ;37.82;  ;117.74;  ;28.69;  ;71.45;  ;0.84;  ;202.74;  ;0.86;  ;HIJPR
2538;14/12/2018;43.93;  ;13.09;  ;43.13;  ;30.76;  ;104.56;  ;28.77;  ;68.93;  ;0.96;  ;194.71;  ;0.07;  ;HIJPR
2539;15/12/2018;22.47;  ;8.2;  ;26.65;  ;19.09;  ;114.72;  ;28.46;  ;72.41;  ;0.91;  ;208.48;  ;0;  ;HIJPR
2540;16/12/2018;35.56;  ;9.18;  ;30.36;  ;21.63;  ;77.28;  ;29.13;  ;63.93;  ;0.83;  ;188.22;  ;0;  ;HIJPR
2541;17/12/2018;36.51;  ;7.28;  ;32.7;  ;21.35;  ;120.67;  ;30.17;  ;62.52;  ;1.12;  ;209.56;  ;0;  ;HIJPR
2542;18/12/2018;57.78;  ;8.2;  ;49.21;  ;30.08;  ;99.4;  ;29.06;  ;69.94;  ;0.73;  ;193.99;  ;0;  ;HIJPR
2543;19/12/2018;68.71;  ;14.69;  ;51.77;  ;36.17;  ;113.57;  ;29;  ;71.67;  ;0.65;  ;214.27;  ;0;  ;HIJPR
2544;20/12/2018;39.09;  ;13.73;  ;33.37;  ;26.49;  ;121.92;  ;29.73;  ;63.38;  ;0.95;  ;220.57;  ;0;  ;HIJPR
2545;21/12/2018;33.76;  ;27.68;  ;43.88;  ;42.02;  ;118.18;  ;29.51;  ;62.21;  ;1.06;  ;238.36;  ;0;  ;HIJPR
2546;22/12/2018;45.79;  ;24.7;  ;52.1;  ;43.8;  ;65.58;  ;28.93;  ;69.35;  ;0.67;  ;248.95;  ;0;  ;HIJPR
2547;23/12/2018;29.67;  ;6.95;  ;12.9;  ;11.46;  ;98.83;  ;27.86;  ;69.87;  ;1.13;  ;211.53;  ;0;  ;HIJPR
2548;24/12/2018;16.69;  ;5.36;  ;12.68;  ;10.18;  ;106.57;  ;28.92;  ;64.89;  ;1.09;  ;216.58;  ;0;  ;HIJPR
2549;25/12/2018;23.95;  ;4.83;  ;12.14;  ;9.51;  ;104.48;  ;27.98;  ;72.85;  ;1;  ;211.35;  ;0;  ;HIJPR
2550;26/12/2018;13.02;  ;8.41;  ;18.91;  ;15.48;  ;87.2;  ;27.48;  ;75.53;  ;1;  ;203.56;  ;0;  ;HIJPR
2551;27/12/2018;---;4)A);7.47;  ;16.38;  ;13.55;  ;140.08;  ;29.22;  ;64.85;  ;1.05;  ;203.2;  ;0;  ;HIJPR
2552;28/12/2018;---;4)A);4.65;  ;10.3;  ;8.49;  ;129.13;  ;29.65;  ;65.31;  ;1.22;  ;219.33;  ;0;  ;HIJPR
2553;29/12/2018;---;4)A);3.73;  ;8.1;  ;6.66;  ;109.93;  ;29.62;  ;68.23;  ;1.26;  ;220.36;  ;0;  ;HIJPR
2554;30/12/2018;---;4)A);4.08;  ;6.85;  ;6.38;  ;153.57;  ;30.43;  ;63.65;  ;1.23;  ;222.09;  ;0;  ;HIJPR
2555;31/12/2018;20.21;  ;4.41;  ;10.13;  ;7.82;  ;83.06;  ;28.16;  ;70.83;  ;1.01;  ;217.98;  ;0.22;  ;HIJPR
2556;01/01/2018;59.83;;11.58;  ;19.55;  ;18.16;  ;149.82;  ;29.49;  ;70.34;  ;0.9;  ;223.38;  ;0;  ;KGJUP
2557;02/01/2018;23.15;  ;11.89;  ;33.27;  ;23.89;  ;113.02;  ;29.35;  ;67.46;  ;0.89;  ;202.16;  ;0;  ;KGJUP
2558;03/01/2018;60.31;  ;17.01;  ;56.08;  ;40;  ;117.06;  ;28.78;  ;70.29;  ;0.69;  ;218.91;  ;0;  ;KGJUP
2559;04/01/2018;54;  ;18.58;  ;42.76;  ;34.25;  ;135.68;  ;29.26;  ;69.71;  ;0.74;  ;168.03;  ;0;  ;KGJUP
2560;05/01/2018;27.64;  ;9.22;  ;24.56;  ;19.24;  ;120.87;  ;29.05;  ;61.66;  ;1.22;  ;192.16;  ;0;  ;KGJUP
2561;06/01/2018;19.1;  ;5.45;  ;20.6;  ;14.1;  ;99.76;  ;29.1;  ;61.46;  ;1.15;  ;203.23;  ;0;  ;KGJUP
2562;07/01/2018;24.82;  ;6.44;  ;28.27;  ;18.57;  ;62.62;  ;28.88;  ;67.91;  ;0.77;  ;239.09;  ;0;  ;KGJUP
2563;08/01/2018;39.01;  ;22.94;  ;45.11;  ;39.08;  ;120.32;  ;29.41;  ;69.02;  ;0.87;  ;261.04;  ;0;  ;KGJUP
2564;09/01/2018;22.93;  ;20.14;  ;37.2;  ;33.14;  ;94.97;  ;28.78;  ;68.96;  ;0.77;  ;267.68;  ;0;  ;KGJUP
2565;10/01/2018;21.65;  ;25.94;  ;48.09;  ;42.77;  ;143.21;  ;28.76;  ;68.38;  ;1.17;  ;258.14;  ;0;  ;KGJUP
2566;11/01/2018;25.8;  ;7.61;  ;28.06;  ;19.15;  ;102.14;  ;28.28;  ;67.2;  ;1.17;  ;229.87;  ;0;  ;KGJUP
2567;12/01/2018;27.75;  ;24.01;  ;51.49;  ;42.98;  ;111.1;  ;28.74;  ;65.26;  ;1.07;  ;248.95;  ;0;  ;KGJUP
2568;13/01/2018;30.93;  ;16.13;  ;40.95;  ;31.64;  ;124.38;  ;28.94;  ;64.41;  ;1.48;  ;263.02;  ;0;  ;KGJUP
2569;14/01/2018;23.26;  ;4.94;  ;27.8;  ;17.22;  ;101.33;  ;26.21;  ;80.42;  ;1.11;  ;224.97;  ;0;  ;KGJUP
2570;15/01/2018;23.4;  ;10.42;  ;36.49;  ;25.24;  ;66.62;  ;25.59;  ;82.64;  ;0.87;  ;222.58;  ;0;  ;KGJUP
2571;16/01/2018;27.88;  ;10.43;  ;35.25;  ;25.36;  ;139.37;  ;27.8;  ;68.08;  ;1.08;  ;231.76;  ;0;  ;KGJUP
2572;17/01/2018;34.94;  ;20.97;  ;43.75;  ;36.95;  ;91.93;  ;28.01;  ;69.66;  ;0.92;  ;223.58;  ;0;  ;KGJUP
2573;18/01/2018;26.52;  ;20.97;  ;57.88;  ;42.8;  ;19.09;  ;25.93;  ;80.9;  ;0.51;  ;236.85;  ;0;  ;KGJUP
2574;19/01/2018;19.95;  ;10.37;  ;30.23;  ;22.35;  ;82.5;  ;26.45;  ;81.93;  ;1.06;  ;209.01;  ;0;  ;KGJUP
2575;20/01/2018;18.07;  ;10.56;  ;27.38;  ;20.96;  ;97.33;  ;26.73;  ;81.02;  ;1.05;  ;222.62;  ;0;  ;KGJUP
2576;21/01/2018;28.88;  ;7.2;  ;21.04;  ;15.62;  ;124.35;  ;28.54;  ;70.37;  ;1.14;  ;212.01;  ;0;  ;KGJUP
2577;22/01/2018;21.22;  ;11.23;  ;24.35;  ;20.24;  ;80.62;  ;26.61;  ;81.11;  ;1.05;  ;206.72;  ;0;  ;KGJUP
2578;23/01/2018;25.38;  ;19.99;  ;34.04;  ;31.49;  ;143.51;  ;27.97;  ;74.12;  ;0.85;  ;229.71;  ;0;  ;KGJUP
2579;24/01/2018;26.3;  ;17.82;  ;42.15;  ;33.82;  ;83.02;  ;27.49;  ;82.86;  ;0.82;  ;227.62;  ;0;  ;KGJUP
2580;25/01/2018;19.27;  ;8.8;  ;25.94;  ;18.98;  ;84.44;  ;27.6;  ;75.09;  ;1.1;  ;205.59;  ;0;  ;KGJUP
2581;26/01/2018;22.1;  ;9.36;  ;24.21;  ;18.62;  ;100.02;  ;27.68;  ;73.73;  ;1.22;  ;217.61;  ;0;  ;KGJUP
2582;27/01/2018;27.04;  ;9.62;  ;25.46;  ;20.87;  ;101.19;  ;27.91;  ;72.75;  ;1.05;  ;232.62;  ;0;  ;KGJUP
2583;28/01/2018;23.67;  ;6.39;  ;22.92;  ;15.92;  ;80.2;  ;26.69;  ;79.15;  ;1.18;  ;223.6;  ;0;  ;KGJUP
2584;29/01/2018;17.81;  ;8.58;  ;24.88;  ;18.52;  ;105.42;  ;26.81;  ;79.97;  ;1.06;  ;219.68;  ;0;  ;KGJUP
2585;30/01/2018;24.58;  ;9.88;  ;25.91;  ;19.98;  ;87.78;  ;27.37;  ;79.57;  ;1.07;  ;219.16;  ;0;  ;KGJUP
2586;31/01/2018;26.75;  ;19.54;  ;29.92;  ;29.15;  ;130.26;  ;28.26;  ;74.57;  ;1.01;  ;237.21;  ;0;  ;KGJUP
2587;01/02/2018;38.47;  ;21.92;  ;37.02;  ;34.38;  ;131;  ;27.62;  ;78.08;  ;0.81;  ;264.46;  ;0;  ;KGJUP
2588;02/02/2018;36.53;  ;18.04;  ;31.01;  ;28.56;  ;167.79;  ;29.1;  ;72.92;  ;0.98;  ;257;  ;0;  ;KGJUP
2589;03/02/2018;20.65;  ;8.86;  ;26.85;  ;19.68;  ;120.23;  ;27.87;  ;76.89;  ;1.39;  ;256.96;  ;0;  ;KGJUP
2590;04/02/2018;28.2;  ;6.68;  ;28.93;  ;19.07;  ;102.45;  ;27.36;  ;81.39;  ;0.85;  ;261.3;  ;0;  ;KGJUP
2591;05/02/2018;27.54;  ;11.62;  ;38.03;  ;27.18;  ;62.34;  ;25.76;  ;84.33;  ;1.13;  ;212.81;  ;0;  ;KGJUP
2592;06/02/2018;37.34;  ;25.15;  ;52.68;  ;44.41;  ;88.62;  ;25.76;  ;82.78;  ;0.75;  ;214.52;  ;0;  ;KGJUP
2593;07/02/2018;44.02;  ;25.78;  ;60.67;  ;48.78;  ;91.24;  ;26.58;  ;82.81;  ;0.71;  ;222.65;  ;0;  ;KGJUP
2594;08/02/2018;38.63;  ;17.74;  ;44.96;  ;35.13;  ;111.76;  ;26.91;  ;83.46;  ;1.02;  ;260.98;  ;0;  ;KGJUP
2595;09/02/2018;37.5;  ;38.65;  ;46.69;  ;51.83;  ;118.72;  ;26.79;  ;84.82;  ;0.93;  ;243.96;  ;0;  ;KGJUP
2596;10/02/2018;26.83;  ;20.11;  ;33.36;  ;31.48;  ;138.74;  ;27.96;  ;78.7;  ;1.13;  ;250.45;  ;0;  ;KGJUP
2597;11/02/2018;36.22;  ;11.79;  ;31.26;  ;24.02;  ;114.49;  ;27.56;  ;80.65;  ;0.97;  ;246.31;  ;0;  ;KGJUP
2598;12/02/2018;39.24;  ;11.58;  ;36.98;  ;26.81;  ;116.13;  ;27.72;  ;79.51;  ;1.13;  ;269.35;  ;0;  ;KGJUP
2599;13/02/2018;43.11;  ;12.41;  ;40.79;  ;29.12;  ;82.16;  ;27.63;  ;76.9;  ;0.96;  ;249.1;  ;0;  ;KGJUP
2600;14/02/2018;31.1;  ;23.97;  ;45.56;  ;40.07;  ;82.48;  ;27.23;  ;84.99;  ;0.76;  ;248.21;  ;0;  ;KGJUP
2601;15/02/2018;20.43;  ;15.62;  ;43.48;  ;32.4;  ;21.13;  ;25.18;  ;91.22;  ;0.63;  ;216.2;  ;0;  ;KGJUP
2602;16/02/2018;25.26;  ;8.12;  ;32.76;  ;21.99;  ;115.88;  ;27.86;  ;74.69;  ;0.85;  ;224.36;  ;0;  ;KGJUP
2603;17/02/2018;37.5;  ;18.49;  ;40.31;  ;32.61;  ;95.15;  ;27.61;  ;79.44;  ;0.76;  ;235.09;  ;0;  ;KGJUP
2604;18/02/2018;21.95;  ;4.21;  ;37.45;  ;19.94;  ;139.61;  ;28.16;  ;75.49;  ;0.86;  ;255.52;  ;0;  ;KGJUP
2605;19/02/2018;20.24;  ;10.74;  ;48.35;  ;30.3;  ;67.17;  ;27.74;  ;85.79;  ;0.68;  ;246.19;  ;0;  ;KGJUP
2606;20/02/2018;33.31;  ;26.2;  ;48.44;  ;39.18;  ;103.75;  ;27.79;  ;81.81;  ;0.7;  ;239.4;  ;0;  ;KGJUP
2607;21/02/2018;50.13;  ;37.96;  ;56.75;  ;53.36;  ;109.02;  ;28.12;  ;80.87;  ;0.63;  ;224.48;  ;0;  ;KGJUP
2608;22/02/2018;50.99;  ;40.46;  ;49.65;  ;53.49;  ;50.59;  ;27.51;  ;85.11;  ;0.52;  ;209.87;  ;0;  ;KGJUP
2609;23/02/2018;54.9;  ;29.51;  ;46.63;  ;42.68;  ;132.19;  ;28.02;  ;81.64;  ;0.89;  ;238.29;  ;0;  ;KGJUP
2610;24/02/2018;25.67;  ;9.01;  ;33.22;  ;18.9;  ;147.02;  ;28.85;  ;72.41;  ;0.83;  ;238.01;  ;0;  ;KGJUP
2611;25/02/2018;33.61;  ;14.65;  ;47.28;  ;29.51;  ;141.63;  ;27.91;  ;75.26;  ;0.68;  ;214.28;  ;0;  ;KGJUP
2612;26/02/2018;31;  ;10.42;  ;45.89;  ;24.06;  ;125.95;  ;26.94;  ;80.75;  ;0.81;  ;233.48;  ;0;  ;KGJUP
2613;27/02/2018;42.24;  ;43.25;  ;71.71;  ;64.54;  ;121.04;  ;27.65;  ;77.84;  ;0.69;  ;211.31;  ;0;  ;KGJUP
2614;28/02/2018;43.84;  ;25.05;  ;56.23;  ;43.51;  ;67.18;  ;27.79;  ;82.41;  ;0.61;  ;245.92;  ;0;  ;KGJUP
2615;01/03/2018;54.07;  ;22.67;  ;60.75;  ;35.29;  ;90.05;  ;27.72;  ;83.98;  ;0.65;  ;211.49;  ;0;  ;KGJUP
2616;02/03/2018;45.45;  ;15.07;  ;56.29;  ;30.64;  ;164.53;  ;28.76;  ;78;  ;0.66;  ;253.29;  ;0;  ;KGJUP
2617;03/03/2018;66.78;  ;11.95;  ;50.52;  ;29.16;  ;69.41;  ;28.78;  ;82.35;  ;0.54;  ;150.75;  ;0;  ;KGJUP
2618;04/03/2018;68.74;  ;23.91;  ;50.36;  ;31.89;  ;129.99;  ;29.12;  ;76.41;  ;0.54;  ;212.93;  ;0;  ;KGJUP
2619;05/03/2018;21.35;  ;37.52;  ;46.01;  ;38.52;  ;137.6;  ;27.92;  ;75.92;  ;0.79;  ;251.72;  ;0;  ;KGJUP
2620;06/03/2018;45.78;  ;16.7;  ;57.67;  ;37.62;  ;93.39;  ;27.73;  ;85.52;  ;0.57;  ;228.55;  ;0;  ;KGJUP
2621;07/03/2018;36.51;  ;46.91;  ;53.41;  ;62.64;  ;116.18;  ;27.81;  ;76.57;  ;0.85;  ;203.06;  ;0.05;  ;KGJUP
2622;08/03/2018;62.89;  ;58.53;  ;52.19;  ;68.81;  ;121.6;  ;27.64;  ;80.79;  ;0.51;  ;170.28;  ;0.04;  ;KGJUP
2623;09/03/2018;59.84;  ;36.74;  ;57.69;  ;55.5;  ;107.6;  ;28.46;  ;80.11;  ;0.6;  ;217.57;  ;0;  ;KGJUP
2624;10/03/2018;29.07;  ;38.27;  ;34.16;  ;45.18;  ;139.7;  ;28.07;  ;76.09;  ;0.89;  ;253.21;  ;0.64;  ;KGJUP
2625;11/03/2018;26.47;  ;12.91;  ;32.77;  ;25.79;  ;150.2;  ;28.06;  ;84.26;  ;0.96;  ;245.5;  ;0.25;  ;KGJUP
2626;12/03/2018;33.3;  ;13.06;  ;26.36;  ;22.58;  ;107.2;  ;27.76;  ;85.51;  ;1.03;  ;241.29;  ;0.11;  ;KGJUP
2627;13/03/2018;33.76;  ;29.25;  ;28.44;  ;36.79;  ;92.05;  ;27.85;  ;85.08;  ;0.96;  ;257.46;  ;0;  ;KGJUP
2628;14/03/2018;44.53;  ;25.03;  ;42.1;  ;39.17;  ;158.89;  ;28.78;  ;75.53;  ;0.74;  ;246.52;  ;0;  ;KGJUP
2629;15/03/2018;93.39;  ;41.92;  ;57.31;  ;49.51;  ;164.34;  ;29.43;  ;75.21;  ;0.59;  ;209.76;  ;0;  ;KGJUP
2630;16/03/2018;84.73;  ;17.3;  ;57.74;  ;37.53;  ;98.07;  ;29.01;  ;77.3;  ;0.63;  ;206.03;  ;0.02;  ;KGJUP
2631;17/03/2018;79.11;  ;39.66;  ;55.55;  ;56.64;  ;36.55;  ;25.58;  ;87.27;  ;0.33;  ;167.05;  ;0.9;  ;KGJUP
2632;18/03/2018;93.08;  ;73.29;  ;33.84;  ;45.22;  ;186.17;  ;27.62;  ;70.88;  ;0.61;  ;194.98;  ;0.14;  ;KGJUP
2633;19/03/2018;30.89;  ;46.44;  ;52.24;  ;58.6;  ;182.96;  ;28.08;  ;74.97;  ;0.66;  ;237.27;  ;0;  ;KGJUP
2634;20/03/2018;64.5;  ;17.72;  ;56.06;  ;38.73;  ;140.5;  ;28.42;  ;79.3;  ;0.6;  ;212.78;  ;0.01;  ;KGJUP
2635;21/03/2018;29.28;  ;11.44;  ;21.43;  ;18.98;  ;97.22;  ;27.68;  ;76.6;  ;1.21;  ;221.99;  ;0;  ;KGJUP
2636;22/03/2018;41.23;  ;28.47;  ;41.92;  ;41.65;  ;113.2;  ;27.14;  ;83.73;  ;0.72;  ;215.52;  ;0.45;  ;KGJUP
2637;23/03/2018;76.94;  ;93.46;  ;60.02;  ;98.97;  ;168.48;  ;28.24;  ;79.75;  ;0.57;  ;208.19;  ;0;  ;KGJUP
2638;24/03/2018;73.22;  ;15.71;  ;44.56;  ;33.42;  ;109.63;  ;27.65;  ;79.09;  ;0.75;  ;149.94;  ;0;  ;KGJUP
2639;25/03/2018;29.48;  ;7.59;  ;38.23;  ;24.25;  ;100.11;  ;27.62;  ;74.06;  ;0.67;  ;203.38;  ;0.46;  ;KGJUP
2640;26/03/2018;48.19;  ;24.69;  ;45.1;  ;41.52;  ;95.75;  ;28.36;  ;67.39;  ;0.78;  ;231.29;  ;0.01;  ;KGJUP
2641;27/03/2018;50.21;  ;42.78;  ;44.41;  ;54.94;  ;68.38;  ;26.47;  ;74.98;  ;0.53;  ;181.25;  ;0;  ;KGJUP
2642;28/03/2018;81.21;  ;35.54;  ;59.87;  ;56.09;  ;150.25;  ;28.24;  ;67.95;  ;0.66;  ;221.93;  ;0;  ;KGJUP
2643;29/03/2018;64.36;  ;31.95;  ;46.18;  ;45.56;  ;166.06;  ;29.03;  ;68.11;  ;0.79;  ;211.64;  ;0;  ;KGJUP
2644;30/03/2018;46.07;  ;11.95;  ;22.42;  ;20.01;  ;183.34;  ;29.66;  ;70.81;  ;1.02;  ;223.47;  ;0;  ;KGJUP
2645;31/03/2018;32.67;  ;12.56;  ;19.59;  ;19.07;  ;187.82;  ;30;  ;69.13;  ;1.04;  ;230.43;  ;0;  ;KGJUP
2646;01/04/2018;30.04;  ;7.51;  ;15.57;  ;13.35;  ;105.92;  ;29.83;  ;68.77;  ;0.87;  ;235.57;  ;0;  ;KGJUP
2647;02/04/2018;33.85;  ;21.86;  ;28.46;  ;29.26;  ;121.85;  ;29.26;  ;73.74;  ;0.81;  ;236.99;  ;0;  ;KGJUP
2648;03/04/2018;38.74;  ;38.4;  ;58.06;  ;56.93;  ;150.03;  ;28.81;  ;75.77;  ;0.69;  ;229.84;  ;0.09;  ;KGJUP
2649;04/04/2018;38.71;  ;13.91;  ;38.54;  ;28.62;  ;197.75;  ;28.81;  ;66.04;  ;0.75;  ;231.13;  ;0.83;  ;KGJUP
2650;05/04/2018;93.75;  ;17.79;  ;46.8;  ;36.33;  ;112.87;  ;29.05;  ;76.97;  ;0.68;  ;215.4;  ;0.15;  ;KGJUP
2651;06/04/2018;51.73;  ;4.39;  ;25.84;  ;15.79;  ;167.48;  ;29.52;  ;74.7;  ;0.61;  ;104.63;  ;0;  ;KGJUP
2652;07/04/2018;57.57;  ;18.18;  ;34.73;  ;29.18;  ;174.13;  ;29.37;  ;74.49;  ;0.62;  ;122.64;  ;0.14;  ;KGJUP
2653;08/04/2018;46.84;  ;24.95;  ;33.02;  ;32.84;  ;134.93;  ;27.96;  ;82.35;  ;0.36;  ;107.11;  ;0.01;  ;KGJUP
2654;09/04/2018;49.83;  ;19.99;  ;34.95;  ;30.47;  ;168.09;  ;28.58;  ;77.38;  ;0.68;  ;184.92;  ;0.01;  ;KGJUP
